Region,Product,Sales,Profit,Profit Margin
East,C,167,49.68,0.29748502994011977
South,A,303,73.07,0.24115511551155114
North,C,326,37.15,0.11395705521472392
North,B,108,25.83,0.23916666666666664
North,C,77,18.06,0.23454545454545453
North,A,428,69.98,0.16350467289719628
East,C,251,49.62,0.19768924302788843
West,A,360,98.79,0.2744166666666667
West,C,250,95.52,0.38208
North,B,359,178.38,0.4968802228412256
West,B,325,157.0,0.48307692307692307
South,A,182,71.23,0.3913736263736264
West,A,101,29.32,0.2902970297029703
East,B,422,67.92,0.1609478672985782
East,C,436,72.9,0.16720183486238532
West,C,427,128.97,0.3020374707259953
North,B,89,29.01,0.32595505617977527
South,C,73,25.17,0.34479452054794524
North,C,276,108.48,0.3930434782608696
East,C,385,97.02,0.252
West,A,85,16.54,0.19458823529411765
North,A,453,80.78,0.17832229580573952
West,A,258,117.5,0.45542635658914726
West,C,207,77.08,0.3723671497584541
North,C,274,57.3,0.20912408759124088
West,B,134,28.02,0.2091044776119403
East,C,169,56.74,0.3357396449704142
West,C,425,147.98,0.34818823529411763
South,B,270,59.05,0.2187037037037037
North,C,170,52.82,0.31070588235294117
North,A,382,93.96,0.24596858638743455
West,A,454,212.6,0.4682819383259912
South,A,77,15.48,0.20103896103896104
South,C,408,184.71,0.45272058823529415
West,C,471,97.23,0.2064331210191083
North,C,243,57.82,0.23794238683127572
South,B,485,126.58,0.26098969072164946
East,C,130,13.55,0.10423076923076924
West,B,301,120.54,0.4004651162790698
South,A,420,200.17,0.47659523809523807
South,C,185,68.87,0.3722702702702703
South,B,225,63.54,0.2824
North,C,244,37.36,0.15311475409836064
North,A,366,66.5,0.18169398907103826
West,C,228,101.28,0.4442105263157895
West,B,69,25.52,0.3698550724637681
West,A,90,12.94,0.14377777777777778
East,B,152,55.47,0.3649342105263158
East,C,207,36.09,0.17434782608695654
North,B,162,28.39,0.1752469135802469
West,C,399,182.72,0.4579448621553885
West,A,500,164.31,0.32862
North,A,234,81.51,0.34833333333333333
West,B,249,70.01,0.28116465863453816
East,C,404,124.18,0.30737623762376237
North,A,263,59.86,0.2276045627376426
West,C,391,52.42,0.13406649616368288
North,A,272,39.18,0.14404411764705882
West,A,202,85.24,0.42198019801980197
South,A,256,69.66,0.272109375
South,C,188,52.42,0.27882978723404256
South,A,66,21.31,0.3228787878787879
South,C,85,40.49,0.4763529411764706
North,A,281,89.01,0.31676156583629894
East,A,445,162.99,0.3662696629213483
East,C,343,143.0,0.41690962099125367
East,A,90,38.39,0.4265555555555556
South,A,257,94.02,0.36583657587548635
South,A,213,46.08,0.21633802816901407
South,A,108,32.02,0.2964814814814815
North,C,208,54.54,0.26221153846153844
East,A,399,152.44,0.38205513784461154
South,C,299,113.53,0.3796989966555184
East,B,67,11.07,0.16522388059701493
West,C,233,93.1,0.39957081545064377
West,B,463,64.51,0.1393304535637149
West,C,82,18.19,0.22182926829268293
East,B,208,89.18,0.42875
South,B,82,36.36,0.44341463414634147
West,A,99,14.61,0.14757575757575758
East,A,433,163.71,0.37808314087759815
North,B,443,180.39,0.4072009029345372
North,A,495,200.46,0.404969696969697
North,B,257,124.7,0.48521400778210116
West,C,214,46.94,0.21934579439252336
South,A,408,195.52,0.47921568627450983
East,C,129,13.46,0.10434108527131783
East,A,56,27.88,0.49785714285714283
West,A,159,54.92,0.34540880503144655
South,A,174,82.46,0.47390804597701147
West,A,289,78.99,0.27332179930795847
North,B,259,45.76,0.17667953667953668
West,B,461,69.24,0.15019522776572666
West,C,365,64.67,0.17717808219178083
West,C,212,59.71,0.2816509433962264
West,A,117,22.63,0.1934188034188034
West,B,388,140.56,0.3622680412371134
West,C,169,54.44,0.3221301775147929
South,B,190,59.9,0.31526315789473686
East,A,390,113.87,0.29197435897435897
North,B,468,108.25,0.23130341880341881
West,B,314,144.4,0.45987261146496816
East,C,114,45.45,0.3986842105263158
East,A,74,36.22,0.48945945945945946
South,A,103,14.35,0.13932038834951457
East,B,441,183.63,0.41639455782312923
West,B,66,12.02,0.18212121212121213
West,A,451,111.16,0.24647450110864744
West,C,253,42.02,0.16608695652173913
North,B,102,37.02,0.36294117647058827
North,B,275,77.91,0.2833090909090909
North,A,81,36.46,0.45012345679012344
West,A,124,47.36,0.38193548387096776
South,B,343,39.09,0.11396501457725948
North,B,298,99.68,0.334496644295302
North,C,456,153.77,0.3372149122807018
South,C,103,29.96,0.290873786407767
North,A,486,150.39,0.3094444444444444
South,A,486,81.91,0.16853909465020575
East,A,481,202.74,0.4214968814968815
North,C,441,130.27,0.29539682539682544
North,A,104,32.41,0.31163461538461534
East,A,435,211.95,0.4872413793103448
West,B,250,55.44,0.22175999999999998
South,A,289,29.16,0.10089965397923875
East,C,173,25.76,0.14890173410404625
West,C,397,107.03,0.26959697732997484
West,C,469,91.53,0.19515991471215352
West,B,66,25.45,0.3856060606060606
East,A,127,60.55,0.4767716535433071
South,A,488,120.61,0.2471516393442623
West,C,110,21.85,0.19863636363636364
South,B,229,96.43,0.4210917030567686
East,C,100,22.39,0.22390000000000002
North,B,437,114.87,0.26286041189931353
South,C,319,75.73,0.23739811912225706
East,A,80,22.21,0.277625
South,B,476,234.54,0.49273109243697477
West,A,62,16.06,0.25903225806451613
North,C,416,194.42,0.4673557692307692
North,C,440,118.29,0.26884090909090913
East,A,181,40.04,0.22121546961325966
West,B,386,79.07,0.20484455958549222
South,C,201,74.14,0.36885572139303485
North,C,437,143.53,0.32844393592677346
South,B,193,50.97,0.26409326424870466
North,A,450,91.73,0.20384444444444447
West,B,466,204.33,0.43847639484978546
West,A,493,242.61,0.49210953346855985
West,C,178,29.29,0.1645505617977528
West,C,100,45.65,0.45649999999999996
West,C,148,34.56,0.23351351351351352
South,B,102,13.09,0.12833333333333333
West,B,335,35.85,0.10701492537313433
East,B,65,24.36,0.37476923076923074
North,C,468,218.4,0.4666666666666667
North,A,390,54.36,0.13938461538461538
South,C,157,72.49,0.4617197452229299
North,A,85,10.37,0.122
South,B,440,214.05,0.48647727272727276
North,A,184,53.96,0.2932608695652174
West,A,255,86.41,0.3388627450980392
South,A,334,107.07,0.32056886227544906
North,C,270,36.82,0.13637037037037036
North,A,124,56.44,0.4551612903225806
East,A,342,120.41,0.3520760233918129
East,A,186,59.87,0.3218817204301075
East,A,78,13.04,0.16717948717948716
South,A,427,133.12,0.31175644028103044
South,C,146,51.97,0.355958904109589
South,A,127,50.46,0.3973228346456693
South,C,232,42.01,0.18107758620689654
North,B,438,159.79,0.3648173515981735
East,C,350,45.45,0.12985714285714287
North,A,335,149.42,0.4460298507462686
East,B,299,123.93,0.41448160535117057
East,A,377,90.01,0.23875331564986738
South,C,250,45.93,0.18372
West,A,67,8.38,0.12507462686567164
North,C,373,69.69,0.18683646112600535
West,B,390,84.16,0.21579487179487178
North,B,132,37.36,0.283030303030303
East,A,218,25.81,0.11839449541284403
North,C,284,65.19,0.22954225352112675
North,A,286,108.97,0.381013986013986
East,C,441,155.7,0.3530612244897959
East,A,76,32.94,0.43342105263157893
West,B,297,127.21,0.4283164983164983
South,B,231,107.44,0.4651082251082251
South,B,202,86.03,0.4258910891089109
West,A,94,37.26,0.3963829787234042
North,A,116,15.42,0.13293103448275861
East,C,198,25.88,0.1307070707070707
East,A,189,90.37,0.47814814814814816
South,C,50,10.55,0.21100000000000002
West,A,431,164.74,0.38222737819025526
South,C,285,86.1,0.3021052631578947
South,B,453,191.13,0.4219205298013245
West,A,354,134.93,0.3811581920903955
South,C,328,87.08,0.2654878048780488
East,B,287,80.05,0.2789198606271777
North,A,138,26.62,0.19289855072463769
North,A,472,147.84,0.31322033898305085
West,B,457,146.44,0.32043763676148795
East,B,283,80.22,0.2834628975265018
South,B,429,66.29,0.15452214452214455
South,C,138,25.62,0.18565217391304348
East,B,87,13.92,0.16
East,A,329,146.3,0.4446808510638298
West,C,280,96.61,0.3450357142857143
North,B,92,12.99,0.14119565217391306
South,B,116,16.1,0.13879310344827586
South,C,246,53.98,0.21943089430894308
East,A,165,27.36,0.1658181818181818
West,B,319,105.07,0.3293730407523511
East,A,251,46.52,0.1853386454183267
South,C,98,30.35,0.3096938775510204
North,B,134,51.59,0.385
West,A,379,98.65,0.26029023746701846
South,C,242,31.61,0.1306198347107438
South,C,466,60.73,0.13032188841201717
East,B,469,54.65,0.11652452025586353
East,C,254,69.15,0.272244094488189
South,C,305,84.7,0.2777049180327869
West,C,167,24.91,0.1491616766467066
West,A,437,173.74,0.3975743707093822
West,A,364,151.17,0.4153021978021978
West,A,342,142.51,0.4166959064327485
North,C,326,37.22,0.1141717791411043
West,A,404,123.26,0.3050990099009901
South,C,192,36.8,0.19166666666666665
West,A,386,58.58,0.15176165803108807
East,A,365,84.42,0.23128767123287672
North,B,270,125.19,0.46366666666666667
East,A,170,18.22,0.10717647058823529
West,A,250,82.46,0.32983999999999997
West,C,127,57.86,0.45559055118110237
North,A,390,50.09,0.12843589743589745
West,A,180,81.72,0.454
North,B,87,16.48,0.18942528735632183
West,C,355,82.22,0.2316056338028169
North,A,323,132.24,0.40941176470588236
East,C,244,120.36,0.49327868852459017
North,A,234,46.27,0.19773504273504275
East,B,388,134.23,0.34595360824742266
North,C,215,52.89,0.246
West,C,172,60.38,0.351046511627907
North,A,311,150.76,0.48475884244372985
West,C,471,132.37,0.2810403397027601
East,B,262,116.52,0.4447328244274809
North,A,57,13.55,0.23771929824561405
East,A,310,142.43,0.45945161290322584
South,C,214,46.72,0.21831775700934578
South,A,278,135.77,0.4883812949640288
North,C,209,36.77,0.175933014354067
North,B,338,146.69,0.43399408284023666
North,B,349,131.65,0.37722063037249287
West,A,327,158.18,0.4837308868501529
West,A,205,29.04,0.14165853658536584
West,B,369,52.81,0.14311653116531167
East,A,233,24.3,0.10429184549356224
South,A,228,100.75,0.4418859649122807
East,A,472,131.11,0.2777754237288136
East,C,217,100.82,0.4646082949308755
East,C,387,97.15,0.25103359173126616
West,B,378,52.86,0.13984126984126985
West,C,489,67.56,0.13815950920245398
West,A,392,125.32,0.3196938775510204
East,A,187,79.84,0.42695187165775406
South,A,439,204.99,0.4669476082004556
North,C,252,77.06,0.3057936507936508
North,B,325,145.03,0.44624615384615385
North,C,298,114.63,0.3846644295302013
North,C,202,56.63,0.2803465346534654
North,B,109,33.53,0.30761467889908256
West,A,478,212.56,0.44468619246861923
South,A,108,49.49,0.4582407407407408
North,B,282,64.97,0.23039007092198582
South,C,95,13.13,0.13821052631578948
West,B,436,56.92,0.13055045871559634
South,C,334,143.17,0.42865269461077843
South,B,496,153.87,0.3102217741935484
West,A,98,22.98,0.23448979591836736
West,B,256,72.83,0.2844921875
West,B,241,67.76,0.2811618257261411
South,A,254,54.99,0.21649606299212598
North,B,119,11.94,0.1003361344537815
West,B,253,105.2,0.4158102766798419
North,A,320,98.13,0.30665624999999996
North,C,228,55.13,0.2417982456140351
North,B,320,125.3,0.3915625
North,A,61,8.18,0.13409836065573771
South,C,52,5.44,0.10461538461538462
North,A,457,121.56,0.2659956236323851
South,C,369,55.43,0.1502168021680217
West,A,394,63.02,0.1599492385786802
South,A,448,109.31,0.24399553571428573
West,B,168,80.94,0.48178571428571426
West,B,50,11.62,0.2324
East,C,214,74.79,0.34948598130841124
North,A,170,72.38,0.42576470588235293
South,A,312,41.38,0.13262820512820514
South,A,356,104.73,0.29418539325842696
North,A,263,52.95,0.20133079847908747
West,C,331,57.56,0.17389728096676738
East,B,497,65.76,0.1323138832997988
North,C,405,147.48,0.3641481481481481
West,C,187,43.15,0.23074866310160427
North,C,476,211.09,0.44346638655462184
North,A,183,88.63,0.48431693989071034
North,A,331,108.73,0.32848942598187314
North,C,268,74.3,0.2772388059701492
West,A,380,63.28,0.1665263157894737
South,C,482,145.79,0.30246887966804975
East,C,130,15.97,0.12284615384615385
North,B,352,129.28,0.36727272727272725
South,B,141,65.46,0.46425531914893614
South,A,474,50.84,0.10725738396624473
East,B,433,121.86,0.28143187066974595
South,C,137,51.9,0.3788321167883212
North,A,70,12.67,0.181
West,C,320,50.73,0.15853124999999998
North,C,453,92.47,0.2041280353200883
East,B,52,17.99,0.34596153846153843
West,A,180,53.7,0.29833333333333334
South,B,169,83.55,0.49437869822485203
North,B,233,43.31,0.18587982832618027
North,C,74,34.94,0.4721621621621621
West,B,360,108.77,0.3021388888888889
East,C,68,20.58,0.3026470588235294
East,B,113,33.11,0.2930088495575221
East,C,275,102.19,0.3716
North,C,498,72.34,0.14526104417670682
South,A,313,44.1,0.14089456869009584
East,A,63,28.81,0.45730158730158726
South,B,490,128.14,0.2615102040816326
West,C,324,74.92,0.23123456790123456
West,A,72,16.0,0.2222222222222222
East,A,468,158.27,0.3381837606837607
North,A,304,134.62,0.44282894736842104
East,A,211,82.54,0.3911848341232228
West,A,122,20.15,0.1651639344262295
South,B,448,71.16,0.1588392857142857
North,B,137,63.61,0.4643065693430657
West,B,269,122.79,0.45646840148698886
South,A,271,40.68,0.15011070110701108
West,B,93,17.02,0.18301075268817205
West,A,462,104.43,0.22603896103896107
East,B,256,91.68,0.358125
West,C,397,136.1,0.3428211586901763
West,B,113,18.5,0.16371681415929204
East,C,484,69.06,0.14268595041322316
East,B,354,136.84,0.3865536723163842
West,B,176,26.25,0.14914772727272727
South,A,489,173.36,0.354519427402863
East,B,425,54.25,0.12764705882352942
East,A,87,30.7,0.3528735632183908
South,C,277,103.91,0.3751263537906137
North,A,299,58.07,0.1942140468227425
South,C,161,30.42,0.18894409937888199
South,C,389,44.25,0.11375321336760925
East,C,317,81.6,0.25741324921135644
South,C,69,24.64,0.3571014492753623
North,A,116,31.73,0.2735344827586207
South,B,374,155.48,0.41572192513368983
East,A,379,79.01,0.20846965699208445
West,C,328,153.59,0.4682621951219512
North,B,152,29.08,0.1913157894736842
North,B,358,88.03,0.24589385474860337
West,A,205,22.27,0.10863414634146341
East,C,476,104.81,0.2201890756302521
West,B,257,108.99,0.42408560311284044
North,A,391,84.17,0.2152685421994885
North,C,142,32.69,0.2302112676056338
West,A,425,77.36,0.1820235294117647
East,C,322,99.12,0.30782608695652175
West,A,320,40.9,0.1278125
East,B,237,116.32,0.490801687763713
North,C,202,54.73,0.2709405940594059
West,C,356,170.58,0.47915730337078655
East,A,310,88.01,0.2839032258064516
West,B,143,31.86,0.2227972027972028
West,C,158,67.71,0.42854430379746833
South,A,319,55.01,0.17244514106583073
West,A,267,56.67,0.21224719101123596
South,B,375,39.55,0.10546666666666665
West,B,202,36.31,0.17975247524752477
South,B,388,48.23,0.1243041237113402
South,A,87,9.7,0.11149425287356321
South,A,286,114.16,0.39916083916083916
West,A,156,71.72,0.45974358974358975
South,A,339,37.4,0.11032448377581121
West,C,275,50.44,0.1834181818181818
West,A,346,172.3,0.4979768786127168
West,C,165,25.07,0.15193939393939393
West,B,287,84.45,0.29425087108013936
North,C,151,71.7,0.47483443708609274
South,B,476,85.47,0.17955882352941177
West,C,62,6.85,0.11048387096774193
North,B,248,108.82,0.43879032258064515
West,A,376,60.49,0.1608776595744681
North,C,94,40.4,0.4297872340425532
North,A,454,179.29,0.39491189427312773
North,C,111,42.37,0.3817117117117117
South,A,54,9.16,0.16962962962962963
North,C,225,33.75,0.15
North,C,258,128.18,0.4968217054263566
West,A,465,152.33,0.3275913978494624
East,C,191,86.35,0.4520942408376963
East,B,362,118.23,0.32660220994475136
North,B,311,100.9,0.3244372990353698
South,A,457,184.13,0.40291028446389493
North,C,107,24.78,0.23158878504672897
East,C,270,38.04,0.1408888888888889
South,C,333,119.08,0.35759759759759757
South,B,101,43.16,0.4273267326732673
East,B,277,52.81,0.19064981949458484
North,C,66,8.76,0.13272727272727272
South,C,409,129.81,0.3173838630806846
South,B,152,19.99,0.13151315789473683
West,B,121,57.78,0.4775206611570248
South,A,156,60.95,0.3907051282051282
North,C,65,26.82,0.4126153846153846
East,C,432,108.72,0.25166666666666665
South,C,178,67.41,0.3787078651685393
North,C,154,35.73,0.232012987012987
North,B,421,42.8,0.1016627078384798
West,A,279,77.59,0.27810035842293906
North,B,279,58.46,0.20953405017921148
North,C,83,40.53,0.4883132530120482
East,C,404,97.37,0.24101485148514853
West,B,416,171.9,0.4132211538461539
South,C,102,37.6,0.3686274509803922
East,A,203,73.82,0.3636453201970443
South,C,306,48.76,0.15934640522875818
North,A,68,24.55,0.3610294117647059
South,B,79,23.59,0.29860759493670885
South,A,414,88.34,0.2133816425120773
West,A,158,73.46,0.46493670886075944
East,C,301,126.1,0.4189368770764119
East,B,261,88.76,0.3400766283524904
West,C,338,102.09,0.30204142011834323
South,B,343,47.85,0.13950437317784256
North,A,426,88.73,0.20828638497652582
South,B,311,39.68,0.12758842443729904
North,B,280,104.44,0.373
West,B,265,106.38,0.4014339622641509
North,B,216,48.84,0.22611111111111112
West,A,74,13.05,0.17635135135135135
West,B,76,7.98,0.10500000000000001
East,B,322,80.97,0.2514596273291925
East,A,491,51.08,0.1040325865580448
North,C,470,52.49,0.11168085106382979
North,B,114,50.1,0.43947368421052635
West,A,172,83.7,0.4866279069767442
North,C,175,20.49,0.11708571428571428
West,B,251,108.88,0.4337848605577689
North,A,127,37.52,0.29543307086614173
West,B,391,144.35,0.36918158567774934
North,C,206,66.14,0.32106796116504854
South,C,104,46.7,0.44903846153846155
North,A,472,67.91,0.1438771186440678
East,A,231,53.09,0.22982683982683985
West,A,372,42.77,0.1149731182795699
West,B,337,78.9,0.23412462908011872
South,B,179,76.66,0.428268156424581
West,C,443,213.79,0.48259593679458235
South,B,289,75.71,0.26197231833910034
West,B,425,130.24,0.3064470588235294
West,C,227,75.26,0.33154185022026433
East,B,308,48.78,0.1583766233766234
South,A,205,69.17,0.3374146341463415
East,A,333,146.91,0.44117117117117116
South,A,208,94.75,0.45552884615384615
West,B,204,96.26,0.4718627450980392
South,A,127,36.89,0.2904724409448819
North,C,188,40.69,0.21643617021276595
North,B,185,78.45,0.42405405405405405
West,A,77,34.5,0.44805194805194803
West,C,243,88.75,0.36522633744855965
East,A,296,118.31,0.39969594594594593
West,A,309,116.78,0.37792880258899675
North,C,273,134.79,0.4937362637362637
East,B,359,66.14,0.18423398328690807
West,B,313,100.3,0.32044728434504793
West,A,72,30.3,0.42083333333333334
